"game_id","episode_id","entry_id","event_id","event","prev_event","next_event","shot_count","period","c_seconds","seconds","entry_team","def_team","poss_team","Player","Player_2","same_direction_x","same_direction_y","same_direction_x2","same_direction_y2","detail_1","detail_2","detail_3","detail_4","last_event_b4_faceoff","time_since_entry","offensive_score_diff","offensive_strength_diff","strength_state","score_effect","entry_strength","is_prev_event_pass","last_pass_x","last_pass_y","time_since_last_pass","is_otter","pass_count","time_since_last_shot","entry_time_decay","shot_time_decay","pass_time_decay","before_entry_indicator","is_goal","from_behind_net","angle","pass_angle","angle_change","pass_distance","xG"
10,568,56802,7441,"Shot","Pass","Turnover",2,2,1637,437,"Guelph Storm","Erie Otters","Guelph Storm","Cedric Ralph",NA,169,51,NA,NA,"Snapshot","On Net",0,0,0,7,0,0,"ES","Close","ES",1,179,17,2,1,0,4,0.154901959985743,0.397940008672038,0.698970004336019,0,0,0,23.025492008528,68.5870305251282,45.5615385166002,35.4400902933387,0.0233107981636116
10,568,56802,7446,"Shot","Pass","Recovery",3,2,1649,449,"Guelph Storm","Erie Otters","Guelph Storm","Zack Terry",NA,132,80,NA,NA,"Fan","Blocked",1,0,0,19,0,0,"ES","Close","ES",1,180,80,1,1,0,12,0,0,1,0,0,0,33.340707346477,76.5042667192042,43.1635593727272,48,0.0122783629450343
10,571,57103,7489,"Shot","Pass","Recovery",1,2,1822,622,"Guelph Storm","Erie Otters","Guelph Storm","Fedor Gordeev",NA,129,80,NA,NA,"Wristshot","Missed",1,0,0,8,0,0,"ES","Close","ES",1,176,77,2,1,0,NA,0.0969100130080565,0,0.698970004336019,0,0,0,32.0053832080835,69.3530091750296,37.3476259669461,47.0956473572665,0.0060999892479326
10,571,57106,7514,"Shot","Pass","Recovery",2,2,1884,684,"Erie Otters","Guelph Storm","Erie Otters","Jack Duff",NA,136,14,NA,NA,"Slapshot","Missed",1,1,0,24,0,0,"ES","Close","ES",1,199,34,2,1,0,14,0,0,0.698970004336019,0,0,1,-28.2685127871291,-139.635463426903,111.366950639773,66.098411478643,0.00525320829215675
10,571,57106,7527,"Shot","Pass","Recovery",5,2,1902,702,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,136,71,NA,NA,"Wristshot","Blocked",1,0,0,42,0,0,"ES","Close","ES",1,131,5,1,1,0,9,0,0.0457574905606751,1,0,0,0,28.2685127871291,32.8847581975421,4.616245410413,66.1891229734916,0.0126925207311454
10,571,57106,7532,"Goal","Pass",NA,5,2,1908,708,"Erie Otters","Guelph Storm","Erie Otters","Jack Duff",NA,145,34,NA,NA,"Snapshot","On Net",1,1,1,48,0,0,"ES","Close","ES",1,174,31,1,1,0,6,0,0.221848749616356,1,0,1,0,-10.9338167857558,-37.4761795613614,26.5423627756056,29.1547594742265,0.129766287231876
10,572,57206,7550,"Shot","Pass","Recovery",1,2,1988,788,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,170,31,NA,NA,"Snapshot","On Net",0,0,0,2,1,0,"ES","Close","ES",1,133,8,2,1,0,NA,0.698970004336019,0,0.698970004336019,0,0,0,-31.1849746587384,-31.6360359986276,0.451061339889204,43.5660418215839,0.0656930428192381
10,573,57304,7563,"Shot","Pass","Whistle",1,2,2042,842,"Guelph Storm","Erie Otters","Guelph Storm","Pavel Gogolev",NA,185,43,NA,NA,"Snapshot","On Net",0,0,1,3,-1,0,"ES","Close","ES",1,144,19,1,1,0,NA,0.522878745280338,0,1,0,0,0,7.12501634890176,27.5745639596944,20.4495476107926,47.5078940808788,0.26736196626923
10,575,57501,7566,"Shot","Pass",NA,1,2,2062,862,"Erie Otters","Guelph Storm","Erie Otters","Jacob Golden",NA,166,13,NA,NA,"Wristshot","Blocked",0,0,0,3,1,0,"ES","Close","ES",1,151,4,1,1,0,NA,0.522878745280338,0,1,0,0,0,-52.0578466498811,-45.3744768867228,6.68336976315825,17.4928556845359,0.0225267396131432
10,575,57503,7571,"Shot","Pass","Recovery",1,2,2090,890,"Guelph Storm","Erie Otters","Guelph Storm","Danny Zhilkin",NA,182,46,NA,NA,"Fan","Missed",0,0,0,3,-1,0,"ES","Close","ES",1,142,4,1,1,0,NA,0.522878745280338,0,1,0,0,0,26.565051177078,39.3225833379547,12.7575321608767,58,0.164651789567636
10,577,57701,7577,"Shot","Pass","Turnover",1,2,2123,923,"Erie Otters","Guelph Storm","Erie Otters","Connor Lockhart",NA,179,45,NA,NA,"Fan","Missed",0,1,0,2,1,0,"ES","Close","ES",1,171,28,0,1,0,NA,0.698970004336019,0,1,0,0,0,14.0362434679265,38.8533743403533,24.8171308724268,18.7882942280559,0.237192462445448
10,577,57702,7581,"Goal","Pass",NA,0,2,2133,933,"Guelph Storm","Erie Otters","Guelph Storm","Andrei Bakanov",NA,164,18,NA,NA,"Snapshot","On Net",0,0,1,1,-1,0,"ES","Close","ES",1,136,34,0,1,0,NA,1,0,1,0,1,0,-44.4212744343922,-9.11135704478399,35.3099173896083,32.2490309931942,0.0340591131672278
10,578,57801,7587,"Shot","Pass","Recovery",2,2,2154,954,"Erie Otters","Guelph Storm","Erie Otters","Cameron Morton",NA,140,11,NA,NA,"Snapshot","Missed",0,1,0,11,0,0,"ES","Close","ES",1,137,66,2,1,0,9,0,0.0457574905606751,0.698970004336019,0,0,0,-32.7352262721076,-24.3193086111829,8.41591766092467,55.0817574156816,0.0058666871629911
10,578,57803,7623,"Shot","Pass","Turnover",1,2,2262,1062,"Guelph Storm","Erie Otters","Guelph Storm","Daniil Chayka",NA,136,33,NA,NA,"Wristshot","On Net",1,0,0,56,0,0,"ES","Close","ES",1,173,10,2,1,0,NA,0,0,0.698970004336019,0,0,0,-10.1620831940007,-63.7886219821685,53.6265387881677,43.5660418215839,0.0250772168354724
10,578,57805,7629,"Shot","Pass","Turnover",1,2,2283,1083,"Erie Otters","Guelph Storm","Erie Otters","Emmett Sproule",NA,160,53,NA,NA,"Wristshot","On Net",0,0,0,12,0,0,"ES","Close","ES",1,132,3,1,1,0,NA,0,0,1,0,0,0,19.9037495373078,34.7212801958677,14.8175306585599,57.3061951275776,0.0569460701595454
10,584,58402,7666,"Shot","Pass","Turnover",1,3,2523,123,"Guelph Storm","Erie Otters","Guelph Storm","Michael Bianconi",NA,168,35,NA,NA,"Snapshot","Missed",0,0,0,3,0,0,"ES","Close","ES",1,145,30,1,1,0,NA,0.522878745280338,0,1,0,0,0,-19.6538240580533,-15.8593662666057,3.79445779144763,23.5372045918796,0.0900811897098203
10,586,58603,7702,"Shot","Pass","Whistle",1,3,2687,287,"Guelph Storm","Erie Otters","Guelph Storm","Danny Zhilkin",NA,149,79,NA,NA,"Snapshot","On Net",1,0,1,2,0,0,"ES","Close","ES",1,144,82,1,1,0,NA,0.698970004336019,0,1,0,0,0,42.3804512046053,41.2759420272517,1.10450917735361,5.8309518948453,0.0265741960040827
10,588,58805,7742,"Shot","Pass","Recovery",2,3,2877,477,"Erie Otters","Guelph Storm","Erie Otters","Luke Beamish",NA,143,78,NA,NA,"Snapshot","Missed",1,0,0,11,0,0,"ES","Close","ES",1,138,3,3,1,0,9,0,0.0457574905606751,0.522878745280338,0,0,0,37.6587741886358,37.7581331410838,0.0993589524479503,75.1664818918645,0.00513045945337961
10,588,58805,7746,"Shot","Pass","Turnover",3,3,2884,484,"Erie Otters","Guelph Storm","Erie Otters","Austen Swankler",NA,180,40,NA,NA,"Snapshot","On Net",0,0,0,18,0,0,"ES","Close","ES",1,196,36,1,1,0,7,0,0.154901959985743,1,0,0,1,-15.5241109967543,-137.121096396661,121.596985399907,16.4924225024706,0.0538446816038731
10,588,58805,7751,"Shot","Pass","Turnover",4,3,2897,497,"Erie Otters","Guelph Storm","Erie Otters","Luke Beamish",NA,132,67,NA,NA,"Snapshot","Missed",1,0,0,31,0,0,"ES","Close","ES",1,181,78,3,1,0,13,0,0,0.522878745280338,0,0,0,23.2592209455283,77.3004155104026,54.0411945648744,50.2195181179589,0.00587662178311377
10,588,58807,7759,"Shot","Pass","Recovery",1,3,2925,525,"Guelph Storm","Erie Otters","Guelph Storm","Ben McFarlane",NA,178,50,NA,NA,"Deflection","On Net",0,0,0,3,0,0,"ES","Close","ES",1,161,26,0,1,0,NA,0.522878745280338,0,1,0,0,0,34.286876977209,30.5102374061156,3.77663957109342,29.4108823397055,0.0762835464244603
10,588,58807,7762,"Shot","Pass","Recovery",2,3,2926,526,"Guelph Storm","Erie Otters","Guelph Storm","Ty Collins",NA,179,48,NA,NA,"Snapshot","On Net",0,1,0,4,0,0,"ES","Close","ES",1,189,55,0,1,0,1,0.397940008672038,1,1,0,0,0,28.8107937429731,90,61.1892062570269,12.2065556157337,0.124605490853731
10,588,58807,7771,"Shot","Pass","Turnover",4,3,2938,538,"Guelph Storm","Erie Otters","Guelph Storm","Zack Terry",NA,149,4,NA,NA,"Snapshot","Blocked",1,0,0,16,0,0,"ES","Close","ES",1,134,62,1,1,0,11,0,0,1,0,0,0,-43.905309408147,-19.5217302759202,24.3835791322268,59.9082632030006,0.0193284555417542
10,588,58809,7780,"Shot","Pass","Recovery",1,3,2980,580,"Guelph Storm","Erie Otters","Guelph Storm","Cam Hillis",NA,153,40,NA,NA,"Wristshot","On Net",0,0,0,21,0,0,"ES","Close","ES",1,177,4,2,1,0,NA,0,0,0.698970004336019,0,0,0,-3.97249594075051,-72.6883538911534,68.7158579504029,43.2666153055679,0.0289091703290665
10,588,58809,7785,"Shot","Pass","Recovery",2,3,2993,593,"Guelph Storm","Erie Otters","Guelph Storm","Daniil Chayka",NA,131,10,NA,NA,"Wristshot","Missed",1,0,0,34,0,0,"ES","Close","ES",1,174,8,1,1,0,13,0,0,1,0,0,0,-29.263864598541,-66.5014343240479,37.2375697255069,43.0464865000618,0.00796950348093916
10,588,58814,7804,"Shot","Pass","Recovery",1,3,3048,648,"Erie Otters","Guelph Storm","Erie Otters","Kurtis Henry",NA,130,50,NA,NA,"Wristshot","Blocked",1,0,0,13,0,0,"ES","Close","ES",1,165,78,3,1,0,NA,0,0,0.522878745280338,0,0,0,7.24450685244116,55.9390911831922,48.694584330751,44.8218696620299,0.00732367754424709
10,591,59102,7871,"Shot","Pass","Recovery",1,3,3341,941,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,133,75,NA,NA,"Wristshot","Missed",1,0,0,7,0,0,"ES","Close","ES",1,130,9,1,1,0,NA,0.154901959985743,0,1,0,0,0,30.1290426441419,29.5877634654186,0.541279178723336,66.0681466366357,0.0107017458827518
10,595,59501,7898,"Shot","Pass","Whistle",1,3,3521,1121,"Guelph Storm","Erie Otters","Guelph Storm","Josh Wainman",NA,131,68,NA,NA,"Wristshot","On Net",1,0,1,10,0,0,"ES","Close","ES",1,168,83,2,1,0,NA,0,0,0.698970004336019,0,0,0,23.732939804072,62.5924245621816,38.8594847581096,39.9249295553543,0.00685038640564356
10,597,59701,7904,"Shot","Pass","Turnover",1,3,3543,1143,"Erie Otters","Guelph Storm","Erie Otters","Jacob Golden",NA,139,77,NA,NA,"Wristshot","Blocked",1,0,0,9,0,0,"ES","Close","ES",1,128,12,1,1,0,NA,0.0457574905606751,0,1,0,0,0,34.6056755516386,26.565051177078,8.04062437456059,65.924198895398,0.0153395296715683
11,605,60501,7945,"Shot","Pass","Recovery",1,1,203,203,"London Knights","Erie Otters","London Knights","Alec Regula",NA,134,20,NA,NA,"Wristshot","Missed",1,0,0,22,0,0,"ES","Close","ES",1,183,12,2,1,0,NA,0,0,0.698970004336019,0,0,0,-22.2490236572124,-78.8708107103888,56.6217870531765,49.6487663492256,0.00964590513986225
11,607,60703,7958,"Shot","Pass","Recovery",1,1,252,252,"Erie Otters","London Knights","Erie Otters","Jamie Drysdale",NA,145,65,NA,NA,"Wristshot","Missed",1,0,0,7,0,0,"ES","Close","ES",1,196,45,2,1,0,NA,0.154901959985743,0,0.698970004336019,0,0,1,27.0835508643687,160.346175941947,133.262625077578,54.7813836992093,0.00458856316587213
11,607,60705,7967,"Goal","Pass",NA,0,1,273,273,"Erie Otters","London Knights","Erie Otters","Chad Yetman",NA,177,30,NA,NA,"Snapshot","On Net",0,1,1,3,0,0,"ES","Close","ES",1,162,48,1,1,0,NA,0.522878745280338,0,1,0,1,0,-46.1691393279074,-11.513831184487,34.6553081434204,23.43074902772,0.227591875317538
11,608,60802,7973,"Shot","Pass","Turnover",1,1,296,296,"Erie Otters","London Knights","Erie Otters","Chad Yetman",NA,182,48,NA,NA,"Snapshot","On Net",1,1,0,7,1,0,"ES","Close","ES",1,197,45,0,1,0,NA,0.154901959985743,0,1,0,0,1,38.1572265873691,162.645975363739,124.48874877637,15.2970585407784,0.198893847090471
11,609,60904,8004,"Shot","Pass","Recovery",1,1,398,398,"London Knights","Erie Otters","London Knights","Hunter Skinner",NA,136,57,NA,NA,"Wristshot","Missed",1,0,0,22,-1,0,"ES","Close","ES",1,130,12,2,1,0,NA,0,0,0.698970004336019,0,0,0,15.30084557245,27.336664855814,12.035819283364,45.3982378512647,0.011504299857279
11,610,61004,8023,"Shot","Pass","Recovery",1,1,476,476,"Erie Otters","London Knights","Erie Otters","Daniel D'Amato",NA,174,17,NA,NA,"Wristshot","On Net",0,0,0,2,1,0,"ES","Close","ES",1,128,35,2,1,0,NA,0.698970004336019,0,0.698970004336019,0,0,0,-59.5344550805401,-7.00938425662124,52.5250708239189,49.3963561409139,0.0236211688480524
11,611,61102,8035,"Shot","Pass","Whistle",1,1,512,512,"London Knights","Erie Otters","London Knights","Matvey Guskov",NA,169,54,NA,NA,"Wristshot","On Net",1,0,1,3,-1,0,"ES","Close","ES",1,151,44,1,1,0,NA,0.522878745280338,0,1,0,0,0,29.8989018386146,2.26050191114103,27.6383999274735,20.591260281974,0.12014495219205
11,612,61201,8039,"Shot","Pass","Recovery",1,1,526,526,"Erie Otters","London Knights","Erie Otters","Hayden Fowler",NA,185,55,NA,NA,"Wristshot","On Net",0,0,0,4,1,0,"ES","Close","ES",1,129,79,2,1,0,NA,0.397940008672038,0,0.698970004336019,0,0,0,72.2553283749431,31.3135432701897,40.9417851047534,60.9261848469113,0.087648982381727
11,613,61301,8070,"Shot","Pass","Turnover",1,1,636,636,"London Knights","Erie Otters","London Knights","Alec Regula",NA,135,23,NA,NA,"Wristshot","Missed",1,0,0,13,-1,0,"ES","Close","ES",1,168,73,2,1,0,NA,0,0,0.698970004336019,0,0,0,-19.8552143693211,-55.4516329439887,35.5964185746676,59.9082632030006,0.00983084049763821
11,616,61602,8101,"Goal","Pass",NA,0,1,793,793,"London Knights","Erie Otters","London Knights","Connor McMichael",NA,180,50,NA,NA,"Wristshot","On Net",0,0,1,4,-1,0,"ES","Close","ES",1,178,70,1,1,0,NA,0.397940008672038,0,1,0,1,0,39.8055710922652,68.1985905136482,28.393019421383,20.0997512422418,0.123120897335446
11,618,61802,8114,"Shot","Pass","Whistle",1,1,852,852,"London Knights","Erie Otters","London Knights","Kirill Steklov",NA,142,8,NA,NA,"Wristshot","On Net",1,0,1,8,0,0,"ES","Close","ES",1,131,79,2,1,0,NA,0.0969100130080565,0,0.698970004336019,0,0,0,-36.2802534937627,-32.1826317672048,4.09762172655787,71.8470597867442,0.00558476937649699
11,620,62001,8133,"Shot","Pass","Recovery",1,1,954,954,"London Knights","Erie Otters","London Knights","Luke Evangelista",NA,174,58,NA,NA,"Slapshot","Blocked",1,1,0,6,-1,0,"ES","Close","ES",1,197,64,1,1,0,NA,0.221848749616356,0,1,0,0,1,45.9391909457356,110.409882833804,64.4706918880684,23.7697286480094,0.0732684146240577
11,620,62001,8137,"Shot","Pass",NA,2,1,961,961,"London Knights","Erie Otters","London Knights","Hunter Skinner",NA,167,66,NA,NA,"Wristshot","Missed",1,0,0,13,-1,0,"ES","Close","ES",1,136,35,2,1,0,7,0,0.154901959985743,0.698970004336019,0,0,0,46.8881880067409,8.05441444638177,38.8337735603592,43.8406204335659,0.0305490261229471
11,628,62803,8190,"Shot","Pass","Turnover",1,2,1243,43,"Erie Otters","London Knights","Erie Otters","Hayden Fowler",NA,161,78,NA,NA,"Wristshot","Blocked",1,0,0,2,2,0,"ES","Lead","ES",1,129,62,2,1,0,NA,0.698970004336019,0,0.698970004336019,0,0,0,51.7360112141194,18.0041616059134,33.731849608206,35.7770876399966,0.0189083563700732
11,629,62903,8205,"Shot","Pass","Whistle",1,2,1350,150,"London Knights","Erie Otters","London Knights","Billy Moskal",NA,172,27,NA,NA,"Snapshot","On Net",0,0,1,3,-2,0,"ES","Deficit","ES",1,144,19,1,1,0,NA,0.522878745280338,0,1,0,0,0,-42.3574547059353,-27.5745639596944,14.7828907462409,29.1204395571221,0.0661273592928095
11,632,63201,8212,"Goal","Pass",NA,0,2,1387,187,"London Knights","Erie Otters","London Knights","Johnny Gruden",NA,172,29,NA,NA,"Snapshot","On Net",1,1,1,9,-2,0,"ES","Deficit","ES",1,173,10,0,1,0,NA,0.0457574905606751,0,1,0,1,0,-38.453709216706,-63.7886219821685,25.3349127654625,19.0262975904404,0.252193598994891
11,637,63702,8249,"Shot","Pass","Whistle",3,2,1581,381,"Erie Otters","London Knights","Erie Otters","Kurtis Henry",NA,138,6,NA,NA,"Slapshot","On Net",1,1,1,20,2,0,"ES","Lead","ES",1,184,6,1,1,0,6,0,0.221848749616356,1,0,0,0,-35.5907785918898,-82.1998121158183,46.6090335239285,46,0.0152602751060948
11,638,63803,8271,"Goal","Pass",NA,0,2,1643,443,"London Knights","Erie Otters","London Knights","Antonio Stranges",NA,172,59,NA,NA,"Wristshot","On Net",0,0,1,18,-2,0,"ES","Deficit","ES",1,182,59,1,1,0,NA,0,0,1,0,1,0,44.1449026037333,67.0112831979194,22.8663805941861,10,0.068194450834682
11,642,64201,8283,"Shot","Pass","Recovery",2,2,1697,497,"Erie Otters","London Knights","Erie Otters","Jacob Golden",NA,133,17,NA,NA,"Snapshot","Missed",1,0,0,16,0,0,"ES","Close","ES",1,188,78,5,1,0,14,0,0,0.301029995663981,0,0,0,-24.4824858973471,-88.3864610671188,63.9039751697717,82.1340367935243,0.0039197626037777
11,642,64201,8289,"Shot","Pass","Turnover",4,2,1703,503,"Erie Otters","London Knights","Erie Otters","Cameron Morton",NA,133,74,NA,NA,"Snapshot","Blocked",1,0,0,22,0,0,"ES","Close","ES",1,163,82,2,1,0,6,0,0.221848749616356,0.698970004336019,0,0,0,29.3577535427913,56.6459742484832,27.288220705692,31.04834939252,0.00448836008622998
11,642,64205,8300,"Shot","Pass","Recovery",1,2,1768,568,"London Knights","Erie Otters","London Knights","Hunter Skinner",NA,127,82,NA,NA,"Snapshot","Missed",1,1,0,16,0,0,"ES","Close","ES",1,169,82,1,1,0,NA,0,0,1,0,0,0,32.5010805403613,63.1455786594814,30.6444981191202,42,0.023430758876207
11,645,64505,8363,"Shot","Pass","Turnover",1,2,2012,812,"London Knights","Erie Otters","London Knights","Gerard Keane",NA,129,81,NA,NA,"Wristshot","Blocked",1,0,0,10,-1,0,"ES","Close","ES",1,171,81,2,1,0,NA,0,0,0.698970004336019,0,0,0,32.6869365410106,64.942384581697,32.2554480406864,42,0.00584540779135685
11,645,64507,8384,"Shot","Pass","Recovery",4,2,2060,860,"Erie Otters","London Knights","Erie Otters","Jamie Drysdale",NA,156,63,NA,NA,"Slapshot","Missed",1,0,0,26,1,0,"ES","Close","ES",1,181,5,3,1,0,5,0,0.301029995663981,0.522878745280338,0,0,0,31.8490513190553,77.957424857115,46.1083735380597,63.1585306985525,0.0193849480029304
11,646,64602,8395,"Goal","Pass",NA,0,2,2101,901,"London Knights","Erie Otters","London Knights","Connor McMichael",NA,141,34,NA,NA,"Snapshot","On Net",0,1,1,1,-1,0,"ES","Close","ES",1,144,19,0,1,0,NA,1,0,1,0,1,0,-10.0420236355295,-27.5745639596944,17.5325403241649,15.2970585407784,0.0779512513925479
11,650,65003,8431,"Shot","Pass","Turnover",1,2,2298,1098,"London Knights","Erie Otters","London Knights","Gerard Keane",NA,146,19,NA,NA,"Wristshot","Blocked",1,0,0,16,0,0,"ES","Close","ES",1,130,77,2,1,0,NA,0,0,0.698970004336019,0,0,0,-28.6571174565581,-30.316780247604,1.65966279104581,60.1664358259653,0.0111874651011205
11,654,65402,8465,"Shot","Pass","Recovery",2,3,2482,82,"London Knights","Erie Otters","London Knights","Luke Evangelista",NA,184,31,NA,NA,"Snapshot","Missed",0,1,0,11,0,0,"ES","Close","ES",1,159,29,1,1,0,10,0,0,1,0,0,0,-66.5014343240479,-24.2277453179542,42.2736890060937,25.0798724079689,0.268281023536202
11,660,66003,8545,"Shot","Pass","Recovery",1,3,2991,591,"Erie Otters","London Knights","Erie Otters","Kurtis Henry",NA,136,52,NA,NA,"Wristshot","Blocked",1,0,0,25,0,0,"ES","Close","ES",1,151,81,1,1,0,NA,0,0,1,0,0,0,10.1620831940007,45.3744768867228,35.2123936927221,32.649655434629,0.0192290301676565
11,666,66602,8591,"Shot","Pass","Recovery",1,3,3331,931,"London Knights","Erie Otters","London Knights","Cole Tymkin",NA,173,79,NA,NA,"Fan","Blocked",1,0,0,4,0,0,"ES","Close","ES",1,140,5,3,1,0,NA,0.397940008672038,0,0.522878745280338,0,0,0,66.3294615152795,37.4270513594566,28.9024101558229,81.0246875958186,0.0181476351316666
11,666,66602,8595,"Shot","Pass","Turnover",2,3,3337,937,"London Knights","Erie Otters","London Knights","Billy Moskal",NA,184,50,NA,NA,"Snapshot","On Net",0,0,0,10,0,0,"ES","Close","ES",1,157,75,2,1,0,6,0,0.221848749616356,0.698970004336019,0,0,0,56.3099324740202,45.4441444331119,10.8657880409083,36.7967389859482,0.0563460895095795
11,666,66609,8618,"Shot","Pass","Turnover",1,3,3436,1036,"Erie Otters","London Knights","Erie Otters","Austen Swankler",NA,142,77,NA,NA,"Fan","Missed",1,0,0,2,0,0,"ES","Close","ES",1,138,74,1,1,0,NA,0.698970004336019,0,1,0,0,0,36.2802534937627,31.7014296695057,4.57882382425697,5,0.0211177916090146
12,673,67301,8658,"Shot","Pass","Recovery",1,1,52,52,"Barrie Colts","Erie Otters","Barrie Colts","Tyler Tucker",NA,142,20,NA,NA,"Fan","Missed",1,1,0,11,0,0,"ES","Close","ES",1,161,11,1,1,0,NA,0,0,1,0,0,0,-25.5815292579389,-48.3664606634298,22.7849314054909,21.0237960416286,0.0538471766362515
12,676,67603,8682,"Shot","Pass","Turnover",1,1,184,184,"Erie Otters","Barrie Colts","Erie Otters","Austen Swankler",NA,145,23,NA,NA,"Wristshot","On Net",1,0,0,1,0,0,"ES","Close","ES",1,131,41,1,1,0,NA,1,0,1,0,0,0,-23.9020504110108,-1.48145717088719,22.4205932401237,22.8035085019828,0.0406143288458107
12,676,67608,8706,"Shot","Pass","Whistle",1,1,270,270,"Barrie Colts","Erie Otters","Barrie Colts","Matthew Sredl",NA,141,80,NA,NA,"Snapshot","On Net",1,0,1,12,0,0,"ES","Close","ES",1,171,9,2,0,0,NA,0,0,0.698970004336019,0,0,0,37.9987324425047,61.7502645050257,23.7515320625211,77.0778826901725,0.00902842290495816
12,677,67702,8715,"Shot","Pass","Whistle",1,1,306,306,"Erie Otters","Barrie Colts","Erie Otters","Daniel D'Amato",NA,171,65,NA,NA,"Wristshot","Blocked",1,0,1,13,0,0,"ES","Close","ES",1,198,51,2,1,0,NA,0,0,0.698970004336019,0,0,1,51.3401917459099,136.636577041617,85.2963852957068,30.4138126514911,0.0124654202676257
12,678,67802,8720,"Shot","Pass","Turnover",1,1,343,343,"Barrie Colts","Erie Otters","Barrie Colts","Jack York",NA,169,55,NA,NA,"Wristshot","On Net",0,0,0,2,0,0,"ES","Close","ES",1,140,23,1,1,0,NA,0.698970004336019,0,1,0,0,0,32.0053832080835,21.7005367393175,10.304846468766,43.1856457633784,0.0606420934381489
12,680,68005,8753,"Shot","Pass","Whistle",1,1,516,516,"Erie Otters","Barrie Colts","Erie Otters","Austen Swankler",NA,171,47,NA,NA,"Snapshot","On Net",1,1,1,4,0,0,"ES","Close","ES",1,178,35,0,1,0,NA,0.397940008672038,0,1,0,0,0,14.0362434679265,34.286876977209,20.2506335092825,13.8924439894498,0.253497460978565
12,685,68502,8791,"Shot","Pass","Whistle",1,1,720,720,"Barrie Colts","Erie Otters","Barrie Colts","Tyson Foerster",NA,136,83,NA,NA,"Snapshot","On Net",0,0,1,2,-1,0,"ES","Close","ES",1,128,70,2,1,0,NA,0.698970004336019,0,0.698970004336019,0,0,0,37.385288057969,24.2667884325332,13.1184996254358,15.2643375224737,0.00438997444149238
12,692,69203,8843,"Shot","Pass","Turnover",2,1,1046,1046,"Erie Otters","Barrie Colts","Erie Otters","Jack Duff",NA,138,2,NA,NA,"Wristshot","Blocked",1,0,0,18,1,0,"ES","Close","ES",1,193,22,2,1,0,10,0,0,0.698970004336019,0,0,1,-38.453709216706,-101.040940180324,62.5872309636178,58.5234995535981,0.00156851204805963
12,693,69302,8865,"Shot","Pass","Recovery",1,1,1148,1148,"Barrie Colts","Erie Otters","Barrie Colts","Mathew Hill",NA,139,66,NA,NA,"Snapshot","Blocked",1,0,0,8,-1,0,"ES","Close","ES",1,194,67,2,1,0,NA,0.0969100130080565,0,0.698970004336019,0,0,1,25.1735245245302,101.534620653645,76.3610961291145,55.0090901579003,0.00264778183813486
12,693,69302,8869,"Shot","Pass","Recovery",2,1,1157,1157,"Barrie Colts","Erie Otters","Barrie Colts","Tyler Tucker",NA,134,3,NA,NA,"Wristshot","Blocked",1,0,0,17,-1,0,"ES","Close","ES",1,187,14,1,1,0,9,0,0.0457574905606751,1,0,0,0,-35.6852202457102,-85.985824304589,50.3006040588788,54.1294744108974,0.00754259594742544
12,693,69302,8872,"Shot","Pass","Recovery",3,1,1162,1162,"Barrie Colts","Erie Otters","Barrie Colts","Tyler Tucker",NA,132,6,NA,NA,"Wristshot","Missed",1,0,0,22,-1,0,"ES","Close","ES",1,159,12,1,1,0,5,0,0.301029995663981,1,0,0,0,-32.6335028467852,-45.4735080587349,12.8400052119497,27.6586333718787,0.00558067742248687
12,696,69603,8896,"Goal","Pass",NA,0,2,1238,38,"Erie Otters","Barrie Colts","Erie Otters","Maxim Golod",NA,184,38,NA,NA,"Snapshot","On Net",0,1,1,10,2,0,"ES","Lead","ES",1,179,64,0,1,0,NA,0,0,1,0,1,0,-41.9872124958167,-65.0560947365754,23.0688822407588,26.4764045897475,0.378923994563924
12,697,69702,8906,"Shot","Pass","Whistle",1,2,1292,92,"Erie Otters","Barrie Colts","Erie Otters","Danial Singer",NA,154,18,NA,NA,"Snapshot","Blocked",1,0,1,3,3,0,"ES","Lead","ES",1,143,20,1,1,0,NA,0.522878745280338,0,1,0,0,0,-34.9920201985587,-26.0646640782858,8.92735612027291,11.1803398874989,0.0341105567924823
12,700,70001,8917,"Shot","Pass","Turnover",1,2,1438,238,"Barrie Colts","Erie Otters","Barrie Colts","Nathan Allensen",NA,128,32,NA,NA,"Slapshot","Missed",1,1,0,6,-3,0,"ES","Deficit","ES",1,133,80,1,1,0,NA,0.221848749616356,0,1,0,0,0,-9.76667939577267,-33.8079599100419,24.0412805142693,48.2597140480546,0.0465313732418407
12,700,70001,8921,"Shot","Pass","Turnover",2,2,1449,249,"Barrie Colts","Erie Otters","Barrie Colts","Tyler Tucker",NA,138,62,NA,NA,"Snapshot","On Net",1,0,0,17,-3,0,"ES","Deficit","ES",1,192,72,3,1,0,11,0,0,0.522878745280338,0,0,1,20.9245017449212,95.8067269055316,74.8822251606104,54.9181208709839,0.00198992027198488
