"game_id","episode_id","entry_id","event_id","event","prev_event","next_event","shot_count","period","c_seconds","seconds","entry_team","def_team","poss_team","Player","Player_2","same_direction_x","same_direction_y","same_direction_x2","same_direction_y2","detail_1","detail_2","detail_3","detail_4","last_event_b4_faceoff","time_since_entry","offensive_score_diff","offensive_strength_diff","strength_state","score_effect","entry_strength","is_prev_event_pass","last_pass_x","last_pass_y","time_since_last_pass","is_otter","pass_count","time_since_last_shot","entry_time_decay","shot_time_decay","pass_time_decay","before_entry_indicator","is_goal","xG"
9,532,53207,7090,"Shot","Recovery","Turnover",2,3,3594,1194,"Erie Otters","Mississauga Steelheads","Erie Otters","Emmett Sproule",NA,145,81,NA,NA,"Wristshot","Blocked",1,FALSE,0,4,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,3,0.397940008672038,0.522878745280338,0,0,0,0.00510681512028607
10,539,53902,7122,"Shot","Zone Entry","Recovery",1,1,163,163,"Guelph Storm","Erie Otters","Guelph Storm","Cam Hillis",NA,171,26,NA,NA,"Wristshot","Missed",0,FALSE,0,4,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.0248320528225125
10,540,54002,7151,"Shot","Zone Entry","Whistle",1,1,273,273,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,132,81,NA,NA,"Snapshot","On Net",1,FALSE,1,0,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00801667225762631
10,542,54202,7160,"Shot","Recovery","Whistle",1,1,317,317,"Erie Otters","Guelph Storm","Erie Otters","Kurtis Henry",NA,132,1,NA,NA,"Snapshot","On Net",1,FALSE,1,8,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.0969100130080565,0,0,0,0,0.0101122555306689
10,544,54407,7215,"Shot","Zone Entry","Recovery",1,1,536,536,"Erie Otters","Guelph Storm","Erie Otters","Matthew MacDougall",NA,150,3,NA,NA,"Snapshot","On Net",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0081555375059863
10,544,54409,7226,"Shot","Zone Entry","Turnover",1,1,561,561,"Erie Otters","Guelph Storm","Erie Otters","Matthew MacDougall",NA,155,3,NA,NA,"Snapshot","Blocked",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00625032294347621
10,550,55001,7244,"Shot","Recovery","Recovery",1,1,724,724,"Erie Otters","Guelph Storm","Erie Otters","Austen Swankler",NA,170,3,NA,NA,"Snapshot","On Net",1,FALSE,0,5,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.301029995663981,0,0,0,0,0.00610220733340705
10,550,55005,7269,"Shot","Zone Entry","Recovery",1,1,791,791,"Erie Otters","Guelph Storm","Erie Otters","Brendan Sellan",NA,183,52,NA,NA,"Snapshot","On Net",0,FALSE,0,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0852961265712557
10,551,55110,7305,"Shot","Recovery","Whistle",1,1,941,941,"Guelph Storm","Erie Otters","Guelph Storm","Matthew Papais",NA,173,72,NA,NA,"Wristshot","On Net",1,FALSE,1,6,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.00733461272435778
10,558,55802,7362,"Shot","Recovery","Whistle",1,2,1223,23,"Guelph Storm","Erie Otters","Guelph Storm","Eric Uba",NA,183,30,NA,NA,"Snapshot","On Net",0,FALSE,1,9,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.0457574905606751,0,0,0,0,0.0294125962042556
10,559,55901,7364,"Shot","Zone Entry","Whistle",1,2,1238,38,"Erie Otters","Guelph Storm","Erie Otters","Matthew MacDougall",NA,177,15,NA,NA,"Snapshot","On Net",0,FALSE,1,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0066944478546158
10,563,56301,7397,"Shot","Recovery","Turnover",1,2,1429,229,"Guelph Storm","Erie Otters","Guelph Storm","Josh Wainman",NA,129,69,NA,NA,"Wristshot","Blocked",1,FALSE,0,6,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.00793456299961084
10,563,56304,7411,"Shot","Recovery","Whistle",2,2,1479,279,"Erie Otters","Guelph Storm","Erie Otters","Chad Yetman",NA,179,26,NA,NA,"Fan","On Net",0,FALSE,1,9,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0.0457574905606751,0.698970004336019,0,0,0,0.0153840079626931
10,565,56501,7413,"Shot","Zone Entry","Recovery",1,2,1502,302,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,139,66,NA,NA,"Wristshot","Missed",1,FALSE,0,0,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00528108184003682
10,567,56702,7432,"Shot","Recovery","Turnover",2,2,1599,399,"Erie Otters","Guelph Storm","Erie Otters","Matthew MacDougall",NA,176,16,NA,NA,"Wristshot","On Net",0,FALSE,0,24,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,16,0,0,0,0,0,0.00657658065359371
10,568,56803,7450,"Shot","Zone Entry","Recovery",1,2,1659,459,"Erie Otters","Guelph Storm","Erie Otters","Daniel D'Amato",NA,164,17,NA,NA,"Wristshot","On Net",0,FALSE,0,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0102356135570351
10,568,56803,7452,"Shot","Recovery","Recovery",2,2,1660,460,"Erie Otters","Guelph Storm","Erie Otters","Connor Lockhart",NA,179,42,NA,NA,"Snapshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0.698970004336019,1,0,0,0,0.260051329506803
10,568,56803,7454,"Shot","Recovery","Recovery",3,2,1666,466,"Erie Otters","Guelph Storm","Erie Otters","Jacob Golden",NA,162,70,NA,NA,"Snapshot","On Net",1,FALSE,0,8,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,6,0.0969100130080565,0.221848749616356,0,0,0,0.00713143686572955
10,571,57103,7491,"Shot","Recovery","Recovery",2,2,1822,622,"Guelph Storm","Erie Otters","Guelph Storm","Danny Zhilkin",NA,169,52,NA,NA,"Deflection","Missed",0,FALSE,0,8,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0.0969100130080565,1,0,0,0,0.0908046309368104
10,571,57106,7509,"Shot","Recovery","Recovery",1,2,1870,670,"Erie Otters","Guelph Storm","Erie Otters","Jacob Golden",NA,169,75,NA,NA,"Wristshot","Blocked",0,FALSE,0,10,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.00708378263671516
10,571,57106,7516,"Shot","Recovery","Recovery",3,2,1884,684,"Erie Otters","Guelph Storm","Erie Otters","Brendan Sellan",NA,169,37,NA,NA,"Deflection","On Net",0,FALSE,0,24,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0,1,0,0,0,0.0819735176971692
10,571,57106,7521,"Shot","Recovery","Recovery",4,2,1893,693,"Erie Otters","Guelph Storm","Erie Otters","Jamie Drysdale",NA,150,52,NA,NA,"Snapshot","Blocked",1,FALSE,0,33,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,9,0,0.0457574905606751,0,0,0,0.0121134626835118
10,572,57202,7539,"Shot","Recovery","Turnover",1,2,1924,724,"Guelph Storm","Erie Otters","Guelph Storm","Keegan Stevenson",NA,161,43,NA,NA,"Wristshot","Missed",1,FALSE,0,5,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.301029995663981,0,0,0,0,0.0448811887740102
10,578,57801,7583,"Shot","Zone Entry","Recovery",1,2,2145,945,"Erie Otters","Guelph Storm","Erie Otters","Brendan Hoffmann",NA,172,15,NA,NA,"Snapshot","Missed",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00618111270670605
10,578,57802,7599,"Shot","Recovery","Turnover",1,2,2184,984,"Guelph Storm","Erie Otters","Guelph Storm","Ben McFarlane",NA,146,82,NA,NA,"Fan","Missed",0,FALSE,0,18,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.00628342039400711
10,580,58003,7642,"Shot","Zone Entry","Recovery",1,2,2398,1198,"Erie Otters","Guelph Storm","Erie Otters","Connor Lockhart",NA,138,77,NA,NA,"Wristshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00507520480736209
10,581,58103,7647,"Shot","Zone Entry","Recovery",1,3,2431,31,"Erie Otters","Guelph Storm","Erie Otters","Maxim Golod",NA,163,29,NA,NA,"Snapshot","Missed",1,FALSE,0,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0368252512350372
10,581,58103,7649,"Shot","Recovery","Whistle",2,3,2431,31,"Erie Otters","Guelph Storm","Erie Otters","Chad Yetman",NA,177,42,NA,NA,"Deflection","On Net",0,FALSE,1,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0.522878745280338,1,0,0,0,0.171316785379883
10,582,58201,7651,"Shot","Zone Entry","Whistle",1,3,2444,44,"Guelph Storm","Erie Otters","Guelph Storm","Keegan Stevenson",NA,180,48,NA,NA,"Snapshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.186164104145184
10,583,58302,7658,"Shot","Zone Entry","Turnover",1,3,2476,76,"Guelph Storm","Erie Otters","Guelph Storm","Cedric Ralph",NA,144,64,NA,NA,"Fan","On Net",0,FALSE,0,0,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00765693761022815
10,583,58303,7661,"Shot","Zone Entry","Whistle",1,3,2492,92,"Guelph Storm","Erie Otters","Guelph Storm","Jacob Roach",NA,162,62,NA,NA,"Wristshot","Blocked",1,FALSE,1,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0461709617662382
10,588,58805,7738,"Shot","Zone Entry","Turnover",1,3,2868,468,"Erie Otters","Guelph Storm","Erie Otters","Austen Swankler",NA,175,27,NA,NA,"Snapshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0300284342383574
10,588,58806,7754,"Shot","Zone Entry","Turnover",1,3,2912,512,"Erie Otters","Guelph Storm","Erie Otters","Austen Swankler",NA,158,62,NA,NA,"Snapshot","Blocked",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0534886931926243
10,588,58807,7764,"Shot","Recovery","Turnover",3,3,2927,527,"Guelph Storm","Erie Otters","Guelph Storm","Jacob Roach",NA,180,43,NA,NA,"Snapshot","On Net",0,FALSE,0,5,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0.301029995663981,1,0,0,0,0.153556656824934
10,589,58904,7830,"Shot","Zone Entry","Turnover",1,3,3164,764,"Erie Otters","Guelph Storm","Erie Otters","Kurtis Henry",NA,135,80,NA,NA,"Wristshot","On Net",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00614470724612425
10,589,58906,7838,"Shot","Zone Entry","Whistle",1,3,3184,784,"Erie Otters","Guelph Storm","Erie Otters","Maxim Golod",NA,161,31,NA,NA,"Snapshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.067614651634075
10,590,59003,7853,"Shot","Zone Entry","Turnover",1,3,3276,876,"Erie Otters","Guelph Storm","Erie Otters","Daniel D'Amato",NA,164,66,NA,NA,"Wristshot","Blocked",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0229349194324197
10,590,59006,7865,"Shot","Zone Entry","Whistle",1,3,3308,908,"Guelph Storm","Erie Otters","Guelph Storm","Andrei Bakanov",NA,151,13,NA,NA,"Wristshot","On Net",0,FALSE,1,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.005951369663428
10,597,59704,7913,"Shot","Recovery","Whistle",1,3,3599,1199,"Erie Otters","Guelph Storm","Erie Otters","Emmett Sproule",NA,149,79,NA,NA,"Wristshot","On Net",1,FALSE,1,12,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.00516582210642942
11,603,60304,7927,"Shot","Zone Entry","Whistle",1,1,106,106,"Erie Otters","London Knights","Erie Otters","Matthew MacDougall",NA,171,18,NA,NA,"Wristshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00849549298501409
11,605,60501,7947,"Shot","Recovery","Whistle",2,1,203,203,"London Knights","Erie Otters","London Knights","Sean McGurn",NA,160,33,NA,NA,"Deflection","Missed",1,FALSE,1,22,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0,1,0,0,0,0.0315045475837517
11,608,60802,7981,"Shot","Recovery","Whistle",2,1,306,306,"Erie Otters","London Knights","Erie Otters","Hayden Fowler",NA,176,41,NA,NA,"Snapshot","On Net",1,FALSE,1,17,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,10,0,0,0,0,0,0.0856887007660639
11,609,60902,7988,"Shot","Zone Entry","Turnover",1,1,349,349,"Erie Otters","London Knights","Erie Otters","Connor Lockhart",NA,142,80,NA,NA,"Wristshot","On Net",0,FALSE,0,1,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00517145560030053
11,609,60904,8006,"Shot","Recovery","Whistle",2,1,398,398,"London Knights","Erie Otters","London Knights","Billy Moskal",NA,169,51,NA,NA,"Deflection","Missed",1,FALSE,1,22,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0,1,0,0,0,0.0656607706894516
11,610,61004,8025,"Shot","Recovery","Whistle",2,1,477,477,"Erie Otters","London Knights","Erie Otters","Austen Swankler",NA,184,36,NA,NA,"Snapshot","On Net",0,FALSE,1,3,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0.522878745280338,1,0,0,0,0.134568875878051
11,612,61202,8048,"Shot","Recovery","Turnover",1,1,560,560,"London Knights","Erie Otters","London Knights","Connor McMichael",NA,187,77,NA,NA,"Snapshot","On Net",1,FALSE,0,3,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0124916703505697
11,612,61204,8056,"Shot","Zone Entry","Turnover",1,1,585,585,"London Knights","Erie Otters","London Knights","Gerard Keane",NA,137,78,NA,NA,"Snapshot","Missed",0,FALSE,0,0,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00565850870283818
11,612,61205,8062,"Shot","Zone Entry","Recovery",1,1,609,609,"Erie Otters","London Knights","Erie Otters","Danial Singer",NA,154,40,NA,NA,"Wristshot","Blocked",1,FALSE,0,3,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0273409112491941
11,612,61205,8065,"Shot","Recovery","Whistle",2,1,612,612,"Erie Otters","London Knights","Erie Otters","Connor Lockhart",NA,186,37,NA,NA,"Snapshot","On Net",0,FALSE,1,6,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,3,0.221848749616356,0.522878745280338,0,0,0,0.12807807994865
11,615,61502,8095,"Shot","Zone Entry","Whistle",1,1,772,772,"London Knights","Erie Otters","London Knights","Johnny Gruden",NA,175,13,NA,NA,"Wristshot","Blocked",0,FALSE,1,3,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.00577902539936349
11,619,61903,8128,"Goal","Zone Entry",NA,0,1,942,942,"Erie Otters","London Knights","Erie Otters","Danial Singer",NA,175,44,NA,NA,"Wristshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,1,0.203717887574113
11,620,62004,8148,"Shot","Zone Entry","Turnover",1,1,1007,1007,"London Knights","Erie Otters","London Knights","Connor McMichael",NA,151,25,NA,NA,"Wristshot","On Net",0,FALSE,0,1,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0129686741600529
11,620,62005,8151,"Shot","Zone Entry",NA,1,1,1018,1018,"Erie Otters","London Knights","Erie Otters","Connor Lockhart",NA,171,24,NA,NA,"Wristshot","Missed",0,FALSE,0,2,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0242390221725993
11,636,63601,8231,"Shot","Zone Entry","Whistle",1,2,1534,334,"London Knights","Erie Otters","London Knights","Billy Moskal",NA,139,6,NA,NA,"Slapshot","On Net",0,FALSE,1,1,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0124538227547968
11,637,63702,8244,"Shot","Recovery","Recovery",1,2,1574,374,"Erie Otters","London Knights","Erie Otters","Austen Swankler",NA,161,59,NA,NA,"Snapshot","On Net",0,FALSE,0,13,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.0738063532332392
11,637,63702,8246,"Shot","Recovery","Recovery",2,2,1575,375,"Erie Otters","London Knights","Erie Otters","Kurtis Henry",NA,181,25,NA,NA,"Snapshot","Missed",0,FALSE,0,14,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.0148903333759717
11,638,63801,8251,"Shot","Zone Entry","Recovery",1,2,1599,399,"Erie Otters","London Knights","Erie Otters","Jack Duff",NA,144,4,NA,NA,"Snapshot","On Net",1,FALSE,0,0,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0110733089292841
11,640,64001,8276,"Shot","Recovery","Whistle",1,2,1667,467,"London Knights","Erie Otters","London Knights","Antonio Stranges",NA,173,19,NA,NA,"Snapshot","On Net",0,FALSE,1,3,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.00873794320751528
11,642,64201,8278,"Shot","Zone Entry","Recovery",1,2,1683,483,"Erie Otters","London Knights","Erie Otters","Daniel D'Amato",NA,177,75,NA,NA,"Snapshot","Missed",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00896490068774648
11,642,64201,8285,"Shot","Recovery","Turnover",3,2,1697,497,"Erie Otters","London Knights","Erie Otters","Emmett Sproule",NA,169,42,NA,NA,"Deflection","Missed",1,FALSE,0,16,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0,1,0,0,0,0.109274850670508
11,643,64305,8333,"Goal","Zone Entry",NA,0,2,1899,699,"Erie Otters","London Knights","Erie Otters","Emmett Sproule",NA,188,40,NA,NA,"Wristshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,1,0.390935319299809
11,645,64503,8354,"Shot","Recovery","Turnover",1,2,1986,786,"London Knights","Erie Otters","London Knights","Gerard Keane",NA,131,78,NA,NA,"Slapshot","Blocked",1,FALSE,0,7,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.154901959985743,0,0,0,0,0.00589931089065603
11,645,64504,8357,"Shot","Zone Entry","Turnover",1,2,1995,795,"Erie Otters","London Knights","Erie Otters","Brendan Sellan",NA,156,61,NA,NA,"Wristshot","On Net",1,FALSE,0,1,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0439108096284659
11,645,64507,8370,"Shot","Zone Entry","Recovery",1,2,2036,836,"Erie Otters","London Knights","Erie Otters","Maxim Golod",NA,164,66,NA,NA,"Wristshot","Missed",1,FALSE,0,2,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0229349194324197
11,645,64507,8378,"Shot","Recovery","Turnover",2,2,2050,850,"Erie Otters","London Knights","Erie Otters","Jamie Drysdale",NA,133,83,NA,NA,"Wristshot","Blocked",1,FALSE,0,16,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,14,0,0,0,0,0,0.00736045649046936
11,645,64507,8381,"Shot","Recovery","Recovery",3,2,2055,855,"Erie Otters","London Knights","Erie Otters","Jack Duff",NA,154,35,NA,NA,"Wristshot","On Net",1,FALSE,0,21,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,5,0,0.301029995663981,0,0,0,0.0196447336729785
11,645,64507,8386,"Shot","Recovery","Turnover",5,2,2061,861,"Erie Otters","London Knights","Erie Otters","Maxim Golod",NA,177,49,NA,NA,"Deflection","On Net",0,FALSE,0,27,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.102064524426539
11,654,65402,8461,"Shot","Zone Entry","Turnover",1,3,2472,72,"London Knights","Erie Otters","London Knights","Liam Foudy",NA,153,9,NA,NA,"Wristshot","On Net",0,FALSE,0,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00689057539236539
11,655,65502,8495,"Shot","Zone Entry","Whistle",1,3,2659,259,"London Knights","Erie Otters","London Knights","Liam Foudy",NA,140,36,NA,NA,"Wristshot","Blocked",1,FALSE,1,8,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.0969100130080565,0,0,0,0,0.0117711085856834
11,658,65801,8497,"Shot","Zone Entry","Recovery",1,3,2727,327,"London Knights","Erie Otters","London Knights","Johnny Gruden",NA,165,39,NA,NA,"Snapshot","Missed",1,FALSE,0,4,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.0921188476916496
11,658,65802,8505,"Shot","Zone Entry","Recovery",1,3,2744,344,"Erie Otters","London Knights","Erie Otters","Austen Swankler",NA,179,30,NA,NA,"Wristshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0455621362016543
11,658,65803,8510,"Shot","Zone Entry","Turnover",1,3,2753,353,"London Knights","Erie Otters","London Knights","Matvey Guskov",NA,162,30,NA,NA,"Snapshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0545178497768278
11,661,66101,8559,"Shot","Recovery","Whistle",1,3,3083,683,"London Knights","Erie Otters","London Knights","Ryan Merkley",NA,130,78,NA,NA,"Snapshot","On Net",1,FALSE,1,12,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.0065676143329551
11,662,66202,8566,"Shot","Recovery","Recovery",1,3,3161,761,"London Knights","Erie Otters","London Knights","Gerard Keane",NA,134,71,NA,NA,"Slapshot","Missed",0,FALSE,0,6,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.00510796813799363
11,662,66202,8568,"Shot","Recovery","Recovery",2,3,3163,763,"London Knights","Erie Otters","London Knights","Avery Winslow",NA,140,4,NA,NA,"Snapshot","Missed",1,FALSE,0,8,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0.0969100130080565,0.698970004336019,0,0,0,0.0138378587622745
11,662,66203,8575,"Shot","Zone Entry","Whistle",1,3,3189,789,"Erie Otters","London Knights","Erie Otters","Danial Singer",NA,146,38,NA,NA,"Wristshot","On Net",0,FALSE,1,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0171330797334849
11,666,66601,8587,"Shot","Zone Entry","Turnover",1,3,3278,878,"Erie Otters","London Knights","Erie Otters","Connor Lockhart",NA,158,33,NA,NA,"Wristshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0439421467549368
11,666,66610,8622,"Shot","Recovery","Whistle",1,3,3449,1049,"Erie Otters","London Knights","Erie Otters","Daniel D'Amato",NA,161,72,NA,NA,"Snapshot","On Net",1,FALSE,1,3,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.00695923241231631
12,672,67203,8651,"Shot","Zone Entry","Whistle",1,1,25,25,"Barrie Colts","Erie Otters","Barrie Colts","Nicholas Porco",NA,147,26,NA,NA,"Wristshot","On Net",0,FALSE,1,0,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0105362920148459
12,673,67301,8660,"Shot","Recovery","Recovery",2,1,53,53,"Barrie Colts","Erie Otters","Barrie Colts","Jason Willms",NA,186,29,NA,NA,"Wristshot","On Net",0,FALSE,0,12,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.026773624713166
12,673,67301,8662,"Shot","Recovery","Turnover",3,1,54,54,"Barrie Colts","Erie Otters","Barrie Colts","Matej Pekar",NA,184,39,NA,NA,"Snapshot","On Net",0,FALSE,0,13,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.196792762184878
12,673,67304,8669,"Shot","Zone Entry","Whistle",1,1,95,95,"Erie Otters","Barrie Colts","Erie Otters","Daniel D'Amato",NA,172,79,NA,NA,"Snapshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00781998530850841
12,676,67605,8688,"Shot","Zone Entry","Recovery",1,1,203,203,"Erie Otters","Barrie Colts","Erie Otters","Austen Swankler",NA,157,62,NA,NA,"Wristshot","On Net",0,FALSE,0,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0460983346867937
12,676,67606,8694,"Shot","Zone Entry","Recovery",1,1,232,232,"Barrie Colts","Erie Otters","Barrie Colts","Nicholas Porco",NA,180,65,NA,NA,"Snapshot","On Net",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0210396708676937
12,684,68401,8785,"Shot","Recovery","Whistle",1,1,683,683,"Erie Otters","Barrie Colts","Erie Otters","Maxim Golod",NA,179,60,NA,NA,"Wristshot","On Net",0,FALSE,1,15,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.0255518378534723
12,690,69001,8819,"Shot","Zone Entry","Turnover",1,1,906,906,"Barrie Colts","Erie Otters","Barrie Colts","Victor Hadfield",NA,161,65,NA,NA,"Wristshot","Missed",0,FALSE,0,2,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0245077067039893
12,690,69002,8822,"Shot","Zone Entry","Recovery",1,1,915,915,"Erie Otters","Barrie Colts","Erie Otters","Emmett Sproule",NA,145,50,NA,NA,"Wristshot","Missed",1,FALSE,0,1,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0114075818297024
12,692,69203,8838,"Shot","Recovery","Recovery",1,1,1036,1036,"Erie Otters","Barrie Colts","Erie Otters","Brendan Sellan",NA,165,39,NA,NA,"Snapshot","Blocked",1,FALSE,0,8,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.0969100130080565,0,0,0,0,0.0760279462059007
